strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,diagnostic_fold,fold
UP25_SCORE80_NIKKEION_TP3.0_SL1.0_H3,25,80,True,3.0,1.0,3,145,19,18,6.965682030178498,21.720276267956294,-9.640012369410334,44.76859678782756,27,31,87.09677419354838,83.87096774193549,42.42547019775549,424254.7019775549,-4.942767295597483,1507903.441519438,1507903.441519438,15080034415.194382,6.965682030178498,8.402933106183584,-2.56556194753942,55,7,8,5.969503736278081,25.380247780791265,-4.1362707444580815,34.281143344709896,14,15,93.33333333333331,86.66666666666667,25.26463448413068,252646.3448413068,-1.9638631207775648,2226.275437887557,2226.275437887557,23262754.37887557,5.969503736278081,7.120613659307975,-1.9238214502126223,90,12,10,7.574457654228754,20.32318382996866,-9.640012369410334,57.2691637630662,13,16,81.25,81.25,58.51375367927877,585137.5367927876,-4.942767295597483,64724.801782235445,64724.801782235445,648248017.8223544,7.574457654228754,9.19205276579934,-2.9399105709800515,158.4849931773048,159.2092452109996,157.9607996289177,157.9607996289177,126,45,18,3.208668918826173,4.521348342970601,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,20.57646635845925,205764.6635845925,-15.812971112154662,4545.852481060935,4545.852481060935,46458524.81060936,3.208668918826173,6.40869218921361,-2.551372967871214,0.784865952743647,True,57,26,22,0.934322554359214,1.677957986459532,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,45.45454545454545,4.910263038625583,49102.63038625583,-14.816904152333231,60.27321168041635,60.27321168041635,1602732.1168041634,0.934322554359214,4.251951440216996,-3.021311886471218,0.3711189360289558,False,False,3,3
UP20_SCORE80_NIKKEION_TP3.0_SL1.0_H3,20,80,True,3.0,1.0,3,145,19,18,6.965682030178498,21.720276267956294,-9.640012369410334,44.76859678782756,27,31,87.09677419354838,83.87096774193549,42.42547019775549,424254.7019775549,-4.942767295597483,1507903.441519438,1507903.441519438,15080034415.194382,6.965682030178498,8.402933106183584,-2.56556194753942,55,7,8,5.969503736278081,25.380247780791265,-4.1362707444580815,34.281143344709896,14,15,93.33333333333331,86.66666666666667,25.26463448413068,252646.3448413068,-1.9638631207775648,2226.275437887557,2226.275437887557,23262754.37887557,5.969503736278081,7.120613659307975,-1.9238214502126223,90,12,10,7.574457654228754,20.32318382996866,-9.640012369410334,57.2691637630662,13,16,81.25,81.25,58.51375367927877,585137.5367927876,-4.942767295597483,64724.801782235445,64724.801782235445,648248017.8223544,7.574457654228754,9.19205276579934,-2.9399105709800515,158.4849931773048,159.2092452109996,157.9607996289177,157.9607996289177,126,45,18,3.208668918826173,4.521348342970601,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,20.57646635845925,205764.6635845925,-15.812971112154662,4545.852481060935,4545.852481060935,46458524.81060936,3.208668918826173,6.40869218921361,-2.551372967871214,0.784865952743647,True,57,26,22,0.934322554359214,1.677957986459532,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,45.45454545454545,4.910263038625583,49102.63038625583,-14.816904152333231,60.27321168041635,60.27321168041635,1602732.1168041634,0.934322554359214,4.251951440216996,-3.021311886471218,0.3711189360289558,False,False,3,3
UP30_SCORE80_NIKKEION_TP3.0_SL1.0_H3,30,80,True,3.0,1.0,3,145,19,18,6.965682030178498,21.720276267956294,-9.640012369410334,44.76859678782756,27,31,87.09677419354838,83.87096774193549,42.42547019775549,424254.7019775549,-4.942767295597483,1507903.441519438,1507903.441519438,15080034415.194382,6.965682030178498,8.402933106183584,-2.56556194753942,55,7,8,5.969503736278081,25.380247780791265,-4.1362707444580815,34.281143344709896,14,15,93.33333333333331,86.66666666666667,25.26463448413068,252646.3448413068,-1.9638631207775648,2226.275437887557,2226.275437887557,23262754.37887557,5.969503736278081,7.120613659307975,-1.9238214502126223,90,12,10,7.574457654228754,20.32318382996866,-9.640012369410334,57.2691637630662,13,16,81.25,81.25,58.51375367927877,585137.5367927876,-4.942767295597483,64724.801782235445,64724.801782235445,648248017.8223544,7.574457654228754,9.19205276579934,-2.9399105709800515,158.4849931773048,159.2092452109996,157.9607996289177,157.9607996289177,126,45,18,3.208668918826173,4.521348342970601,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,20.57646635845925,205764.6635845925,-15.812971112154662,4545.852481060935,4545.852481060935,46458524.81060936,3.208668918826173,6.40869218921361,-2.551372967871214,0.784865952743647,True,57,26,22,0.934322554359214,1.677957986459532,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,45.45454545454545,4.910263038625583,49102.63038625583,-14.816904152333231,60.27321168041635,60.27321168041635,1602732.1168041634,0.934322554359214,4.251951440216996,-3.021311886471218,0.3711189360289558,False,False,3,3
UP25_SCORE80_NIKKEION_TP3.5_SL1.0_H3,25,80,True,3.5,1.0,3,145,21,32,7.603833424437272,20.36089799495029,-10.9555582815813,44.76859678782756,27,31,87.09677419354838,87.09677419354838,47.53194300907846,475319.43009078456,-4.942767295597483,3397344.710187927,3397344.710187927,33974447101.87927,7.603833424437272,9.350833901378335,-2.711788439405212,55,8,15,6.243648943076844,20.389550983673114,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,26.43576154595706,264357.6154595706,-1.9638631207775648,2553.5493379260483,2553.5493379260483,26535493.379260484,6.243648943076844,7.683219096885475,-2.2138257105488512,90,13,17,8.435057274157531,20.34796473268113,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,67.30961313075477,673096.1313075477,-4.942767295597483,127933.9755372059,127933.9755372059,1280339755.372059,8.435057274157531,10.36872865217268,-3.0182270417783568,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,22,3.605027242810373,4.8889327444407655,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,23.44651137387693,234465.1137387693,-15.812971112154662,7187.638430928433,7187.638430928433,72876384.30928433,3.605027242810373,7.137937475916671,-2.539164466939711,0.9048075721542383,True,57,26,24,1.0542197524667811,1.764957131061038,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,5.510916099167259,55109.160991672594,-14.816904152333231,70.15069696872698,70.15069696872698,1701506.9696872698,1.0542197524667811,4.472407578672846,-3.021311886471218,0.3610107201961371,False,False,3,3
UP35_SCORE80_NIKKEION_TP3.5_SL1.0_H3,35,80,True,3.5,1.0,3,108,13,19,7.813325699702794,21.845249351660065,-10.95555828158129,33.34488588334742,25,29,86.20689655172413,86.20689655172413,37.42839001477808,374283.9001477808,-4.942767295597483,294763.0443405868,294763.0443405868,2948630443.405868,7.813325699702794,9.308634758427353,-3.113932806361283,32,1,5,6.938387968426634,114.056970539649,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,19.255832453085727,192558.32453085727,-1.9638631207775648,743.6029166749576,743.6029166749576,8436029.166749576,6.938387968426634,7.225557358400962,-1.9638631207775648,76,12,14,8.181720533924334,17.1436900315461,-10.95555828158129,48.36062717770035,13,16,81.25,81.25,52.19359303365312,521935.9303365312,-4.942767295597483,34852.8241915975,34852.8241915975,349528241.915975,8.181720533924334,10.317625374065134,-3.2097719468265926,158.9127125618974,160.2382881974642,157.92133325155257,157.92133325155257,95,36,15,3.460993715576298,4.861763591937046,-21.23660397287903,45.12191157347204,14,22,63.63636363636363,50.0,18.09259834201388,180925.9834201388,-15.812971112154662,2140.275119645205,2140.275119645205,22402751.19645205,3.460993715576298,7.015854239507724,-2.365027698644649,0.6450807111146467,True,51,21,23,1.2984476420028896,2.1504465853886368,-23.08040829015966,63.14491525423729,7,9,77.77777777777779,55.55555555555556,7.915424736113364,79154.24736113363,-14.816904152333231,85.48699757121545,85.48699757121545,1854869.9757121543,1.2984476420028896,4.126060233455543,-2.740998917215186,0.4423182132827331,False,False,3,3
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H3,20,80,True,4.0,1.0,3,145,22,47,8.004568696636388,20.381465125128813,-10.95555828158128,44.76859678782756,27,31,87.09677419354838,87.09677419354838,50.97188631762341,509718.86317623407,-4.942767295597483,5644533.506636265,5644533.506636265,56446335066.36265,8.004568696636388,9.923151524978884,-2.7220534800057568,55,8,18,6.77830815928471,22.04992654707633,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,28.993445236700737,289934.4523670074,-1.9638631207775648,3375.6813795878875,3375.6813795878875,34756813.79587888,6.77830815928471,8.308884137128722,-2.2138257105488512,90,14,29,8.75395013612908,19.68081869932888,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,71.57667483098838,715766.7483098838,-4.942767295597483,162303.65241147476,162303.65241147476,1624036524.1147475,8.75395013612908,10.921448462202012,-3.012469348266845,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,31,3.9301751156867737,5.239686878722577,-27.35812065784161,59.84590377113134,15,25,60.0,52.0,25.75097765157856,257509.7765157856,-15.812971112154662,10438.68628142322,10438.68628142322,105386862.8142322,3.9301751156867737,7.650045375697002,-2.539164466939711,1.0247247545861096,True,57,26,27,0.942367966588158,1.6837958541739777,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,4.9885083885599375,49885.08388559937,-14.816904152333231,60.717057800277566,60.717057800277566,1607170.5780027756,0.942367966588158,4.266744617541184,-3.021311886471218,0.3213542895113768,False,False,3,3
UP30_SCORE80_NIKKEION_TP4.0_SL1.0_H3,30,80,True,4.0,1.0,3,145,22,47,8.004568696636388,20.381465125128813,-10.95555828158128,44.76859678782756,27,31,87.09677419354838,87.09677419354838,50.97188631762341,509718.86317623407,-4.942767295597483,5644533.506636265,5644533.506636265,56446335066.36265,8.004568696636388,9.923151524978884,-2.7220534800057568,55,8,18,6.77830815928471,22.04992654707633,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,28.993445236700737,289934.4523670074,-1.9638631207775648,3375.6813795878875,3375.6813795878875,34756813.79587888,6.77830815928471,8.308884137128722,-2.2138257105488512,90,14,29,8.75395013612908,19.68081869932888,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,71.57667483098838,715766.7483098838,-4.942767295597483,162303.65241147476,162303.65241147476,1624036524.1147475,8.75395013612908,10.921448462202012,-3.012469348266845,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,31,3.9301751156867737,5.239686878722577,-27.35812065784161,59.84590377113134,15,25,60.0,52.0,25.75097765157856,257509.7765157856,-15.812971112154662,10438.68628142322,10438.68628142322,105386862.8142322,3.9301751156867737,7.650045375697002,-2.539164466939711,1.0247247545861096,True,57,26,27,0.942367966588158,1.6837958541739777,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,4.9885083885599375,49885.08388559937,-14.816904152333231,60.717057800277566,60.717057800277566,1607170.5780027756,0.942367966588158,4.266744617541184,-3.021311886471218,0.3213542895113768,False,False,3,3
UP35_SCORE80_NIKKEION_TP4.0_SL1.0_H3,35,80,True,4.0,1.0,3,108,13,32,8.250919364555534,23.012709842768107,-10.95555828158129,33.34488588334742,25,29,86.20689655172413,86.20689655172413,39.95227343667863,399522.7343667863,-4.942767295597483,448947.88194444665,448947.88194444665,4490478819.444467,8.250919364555534,9.806109661628362,-3.113932806361283,32,1,5,7.801285089529934,128.11737402865222,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,22.084736469347323,220847.36469347324,-1.9638631207775648,988.259659141932,988.259659141932,10882596.59141932,7.801285089529934,8.116289870507595,-1.9638631207775648,76,12,27,8.440239059303154,17.65378358996373,-10.95555828158129,48.36062717770035,13,16,81.25,81.25,54.46964722263528,544696.4722263529,-4.942767295597483,41162.93556617824,41162.93556617824,412629355.6617824,8.440239059303154,10.624616122952482,-3.2097719468265926,158.9127125618974,160.46153846153845,157.92133325155257,157.92133325155257,95,36,20,3.82545024478878,5.268422797650785,-21.23660397287902,45.12191157347204,14,22,63.63636363636363,54.54545454545454,20.030274245447742,200302.74245447747,-15.812971112154662,2959.897134667276,2959.897134667276,30598971.34667276,3.82545024478878,7.602691023832905,-2.365027698644649,0.832970871011019,True,51,21,26,1.196903152173401,2.0167225081605027,-23.08040829015966,63.14491525423729,6,9,66.66666666666666,55.55555555555556,7.310942568356797,73109.42568356797,-14.816904152333231,76.14828579886945,76.14828579886945,1761482.8579886944,1.196903152173401,4.036004478207156,-2.8589558850176773,0.3827943552783518,False,False,3,3
UP35_SCORE80_NIKKEION_TP4.0_SL1.0_H5,35,80,True,4.0,1.0,5,108,12,27,8.33461927970036,22.82267157797331,-10.95555828158128,33.34488588334742,25,29,86.20689655172413,86.20689655172413,40.28998205872086,402899.82058720855,-4.942767295597483,485553.0661141589,485553.0661141589,4856530661.141588,8.33461927970036,9.80611207944621,-3.437323118266423,32,1,4,8.017134992523161,131.63452184954946,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,22.629752016041103,226297.52016041105,-1.9638631207775648,1057.5690945078286,1057.5690945078286,11575690.945078284,8.017134992523161,8.33910267359738,-1.9638631207775648,76,11,23,8.468296874301288,17.38301415832625,-10.95555828158129,48.36062717770035,13,16,81.25,81.25,54.638918968398144,546389.1896839815,-4.942767295597483,41854.56395807171,41854.56395807171,419545639.5807171,8.468296874301288,10.505762719158728,-3.571274027129047,158.9127125618974,160.46153846153845,157.92133325155257,157.92133325155257,95,33,22,3.918789912988184,5.325060537150772,-22.10499635476625,45.12191157347204,13,22,59.09090909090909,54.54545454545454,20.98832650586045,209883.26505860445,-13.859177784182442,3223.6408704776386,3223.6408704776386,33236408.704776388,3.918789912988184,7.392924245464398,-2.608371560148945,1.0332958064797433,True,51,25,19,1.0635766743042263,1.71556034549292,-30.21833212728969,63.14491525423729,5,9,55.55555555555556,55.55555555555556,6.296549224586673,62965.49224586673,-14.816904152333231,62.5456386262176,62.5456386262176,1625456.386262176,1.0635766743042263,5.001788990336579,-3.03216413436942,0.3221672943479527,False,False,3,3
UP30_SCORE80_NIKKEION_TP3.5_SL1.0_H3,30,80,True,3.5,1.0,3,145,21,32,7.603833424437272,20.36089799495029,-10.9555582815813,44.76859678782756,27,31,87.09677419354838,87.09677419354838,47.53194300907846,475319.43009078456,-4.942767295597483,3397344.710187927,3397344.710187927,33974447101.87927,7.603833424437272,9.350833901378335,-2.711788439405212,55,8,15,6.243648943076844,20.389550983673114,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,26.43576154595706,264357.6154595706,-1.9638631207775648,2553.5493379260483,2553.5493379260483,26535493.379260484,6.243648943076844,7.683219096885475,-2.2138257105488512,90,13,17,8.435057274157531,20.34796473268113,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,67.30961313075477,673096.1313075477,-4.942767295597483,127933.9755372059,127933.9755372059,1280339755.372059,8.435057274157531,10.36872865217268,-3.0182270417783568,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,22,3.605027242810373,4.8889327444407655,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,23.44651137387693,234465.1137387693,-15.812971112154662,7187.638430928433,7187.638430928433,72876384.30928433,3.605027242810373,7.137937475916671,-2.539164466939711,0.9048075721542383,True,57,26,24,1.0542197524667811,1.764957131061038,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,5.510916099167259,55109.160991672594,-14.816904152333231,70.15069696872698,70.15069696872698,1701506.9696872698,1.0542197524667811,4.472407578672846,-3.021311886471218,0.3610107201961371,False,False,3,3
UP35_SCORE80_NIKKEION_TP3.5_SL1.0_H5,35,80,True,3.5,1.0,5,108,12,14,7.948736299973074,21.81230778671672,-10.95555828158129,33.34488588334742,25,29,86.20689655172413,86.20689655172413,38.215926372334025,382159.2637233402,-4.942767295597483,337027.04758687684,337027.04758687684,3371270475.868768,7.948736299973074,9.371993727253011,-3.437323118266423,32,1,3,7.10479114476173,116.7684128934393,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,19.672998404409096,196729.98404409096,-1.9638631207775648,784.7670996966583,784.7670996966583,8847670.996966584,7.10479114476173,7.397328379133966,-1.9638631207775648,76,11,11,8.304081628483113,17.06531855350912,-10.95555828158129,48.36062717770035,13,16,81.25,81.25,53.28205534627303,532820.5534627303,-4.942767295597483,38003.47917575829,38003.47917575829,381034791.7575829,8.304081628483113,10.313757200971324,-3.571274027129047,158.9127125618974,160.3634379828612,157.92133325155257,157.92133325155257,95,33,18,3.5487648328603303,4.916674043526085,-22.10499635476625,45.12191157347204,13,22,59.09090909090909,50.0,18.989198577051777,189891.9857705178,-13.859177784182442,2322.709553853968,2322.709553853968,24227095.53853968,3.5487648328603303,6.825950332365268,-2.608371560148945,0.8089294995029583,True,51,24,18,1.084407238573786,1.7549591499058743,-30.21833212728969,63.14491525423729,5,9,55.55555555555556,55.55555555555556,6.4419417067246405,64419.41706724641,-14.816904152333231,64.77537939447602,64.77537939447602,1647753.7939447602,1.084407238573786,4.761484541329226,-3.052304727026085,0.3569403085031996,False,False,3,3
UP25_SCORE80_NIKKEION_TP4.0_SL1.0_H3,25,80,True,4.0,1.0,3,145,22,47,8.004568696636388,20.381465125128813,-10.95555828158128,44.76859678782756,27,31,87.09677419354838,87.09677419354838,50.97188631762341,509718.86317623407,-4.942767295597483,5644533.506636265,5644533.506636265,56446335066.36265,8.004568696636388,9.923151524978884,-2.7220534800057568,55,8,18,6.77830815928471,22.04992654707633,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,28.993445236700737,289934.4523670074,-1.9638631207775648,3375.6813795878875,3375.6813795878875,34756813.79587888,6.77830815928471,8.308884137128722,-2.2138257105488512,90,14,29,8.75395013612908,19.68081869932888,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,71.57667483098838,715766.7483098838,-4.942767295597483,162303.65241147476,162303.65241147476,1624036524.1147475,8.75395013612908,10.921448462202012,-3.012469348266845,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,31,3.9301751156867737,5.239686878722577,-27.35812065784161,59.84590377113134,15,25,60.0,52.0,25.75097765157856,257509.7765157856,-15.812971112154662,10438.68628142322,10438.68628142322,105386862.8142322,3.9301751156867737,7.650045375697002,-2.539164466939711,1.0247247545861096,True,57,26,27,0.942367966588158,1.6837958541739777,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,4.9885083885599375,49885.08388559937,-14.816904152333231,60.717057800277566,60.717057800277566,1607170.5780027756,0.942367966588158,4.266744617541184,-3.021311886471218,0.3213542895113768,False,False,3,3
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H3,20,80,True,3.5,1.0,3,145,21,32,7.603833424437272,20.36089799495029,-10.9555582815813,44.76859678782756,27,31,87.09677419354838,87.09677419354838,47.53194300907846,475319.43009078456,-4.942767295597483,3397344.710187927,3397344.710187927,33974447101.87927,7.603833424437272,9.350833901378335,-2.711788439405212,55,8,15,6.243648943076844,20.389550983673114,-4.243855532902452,34.281143344709896,14,15,93.33333333333331,93.33333333333331,26.43576154595706,264357.6154595706,-1.9638631207775648,2553.5493379260483,2553.5493379260483,26535493.379260484,6.243648943076844,7.683219096885475,-2.2138257105488512,90,13,17,8.435057274157531,20.34796473268113,-10.9555582815813,57.2691637630662,13,16,81.25,81.25,67.30961313075477,673096.1313075477,-4.942767295597483,127933.9755372059,127933.9755372059,1280339755.372059,8.435057274157531,10.36872865217268,-3.0182270417783568,159.09068809026223,160.53935100067957,157.92133325155257,157.92133325155257,126,46,22,3.605027242810373,4.8889327444407655,-27.3581206578416,59.84590377113134,15,25,60.0,52.0,23.44651137387693,234465.1137387693,-15.812971112154662,7187.638430928433,7187.638430928433,72876384.30928433,3.605027242810373,7.137937475916671,-2.539164466939711,0.9048075721542383,True,57,26,24,1.0542197524667811,1.764957131061038,-23.08040829015966,61.05351906158358,7,11,63.63636363636363,54.54545454545454,5.510916099167259,55109.160991672594,-14.816904152333231,70.15069696872698,70.15069696872698,1701506.9696872698,1.0542197524667811,4.472407578672846,-3.021311886471218,0.3610107201961371,False,False,3,3
UP35_SCORE80_NIKKEION_TP3.5_SL1.25_H1,35,80,True,3.5,1.25,1,108,9,32,7.369926329165235,36.66397132790962,-11.267855479335942,33.34488588334742,25,29,86.20689655172413,86.20689655172413,34.938478014006066,349384.78014006064,-3.7289883258910574,194601.6293687908,194601.6293687908,1947016293.687908,7.369926329165235,8.265354975455,-2.479788780022175,32,1,6,6.551829987129482,87.67075736886433,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,18.198968436539307,181989.68436539307,-2.4190230471374807,654.1550428821444,654.1550428821444,7541550.428821444,6.551829987129482,6.841212343073578,-2.4190230471374807,76,8,26,7.7143879468645,30.463352205669395,-11.267855479335932,48.36062717770035,13,16,81.25,81.25,48.53932954569781,485393.2954569781,-3.7289883258910574,25717.188548484948,25717.188548484948,258171885.48484948,7.7143879468645,8.914596469628883,-2.487384496632762,158.90334364596475,159.92122899250026,157.91196433561993,157.91196433561993,95,27,32,3.796640181165646,6.190268852560338,-24.913947962191678,45.12191157347204,14,22,63.63636363636363,54.54545454545454,21.04552729812623,210455.27298126236,-19.22706237812153,3012.035862148291,3012.035862148291,31120358.621482912,3.796640181165646,6.326067027944156,-2.573768173683934,0.9423187627473328,True,51,11,37,1.7178180865553017,3.757576378616174,-9.514485337991074,63.14491525423729,8,9,88.88888888888889,66.66666666666666,10.644254901490346,106442.54901490346,-12.824188840888818,132.98031301506677,132.98031301506677,2329803.130150668,1.7178180865553017,2.984472782490899,-2.888198989574144,0.6070134380451043,False,True,3,3
UP35_SCORE80_NIKKEION_TP4.0_SL1.25_H1,35,80,True,4.0,1.25,1,108,9,41,7.946104801279371,39.45216914583337,-11.267855479335942,33.34488588334742,25,29,86.20689655172413,86.20689655172413,38.49658648267078,384965.86482670775,-3.7289883258910574,339001.50400275295,339001.50400275295,3391015040.027529,7.946104801279371,8.893913308670422,-2.479788780022175,32,1,7,7.293900726520289,97.48722591744044,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,20.61181794139816,206118.1794139816,-2.4190230471374807,840.0915944176057,840.0915944176057,9400915.944176055,7.293900726520289,7.607220848251186,-2.4190230471374807,76,8,34,8.220717043283194,32.39716116141758,-11.267855479335942,48.36062717770035,13,16,81.25,81.25,53.02796092245477,530279.6092245476,-3.7289883258910574,35971.11328474639,35971.11328474639,360711132.8474639,8.220717043283194,9.480493695038016,-2.487384496632762,158.90334364596475,160.46153846153845,157.91196433561993,157.91196433561993,95,27,41,4.037555961474831,6.519617331995416,-24.913947962191703,45.12191157347204,14,22,63.63636363636363,59.09090909090909,22.349291845204643,223492.91845204643,-19.22706237812153,3732.465036748177,3732.465036748177,38324650.367481776,4.037555961474831,6.662640544552575,-2.573768173683934,1.153149440624924,True,51,11,38,1.7189002138318672,3.759313494228048,-9.514485337991074,63.14491525423729,8,9,88.88888888888889,66.66666666666666,10.65496836614672,106549.6836614672,-12.824188840888818,133.10479149826256,133.10479149826256,2331047.9149826257,1.7189002138318672,2.9858524947685208,-2.888198989574144,0.5766156666556165,False,False,3,3
UP35_SCORE80_NIKKEION_TP3.5_SL1.5_H1,35,80,True,3.5,1.5,1,108,9,32,7.364575433080659,35.79504131313846,-13.259669712374178,33.34488588334742,25,29,86.20689655172413,86.20689655172413,35.00012001510158,350001.20015101583,-4.423406805419372,193381.9202897348,193381.9202897348,1934819202.897348,7.364575433080659,8.264979625064829,-2.5398706787451903,32,1,6,6.514836876134882,73.63979326956793,0.0,21.17391304347826,12,13,92.3076923076923,92.3076923076923,18.07670521654868,180767.0521654868,-2.869980359975166,645.5295903659779,645.5295903659779,7455295.90365978,6.514836876134882,6.817572916009399,-2.869980359975166,76,8,26,7.722360088636778,30.361328838127143,-13.259669712374178,48.36062717770035,13,16,81.25,81.25,48.75039453892582,487503.9453892582,-4.423406805419372,25852.279130162395,25852.279130162395,259522791.30162397,7.722360088636778,8.924826801251863,-2.498606968591444,158.8435892189736,159.88455002650306,157.85220990862877,157.85220990862877,95,27,33,3.636842214946209,5.2410937722590845,-28.93560172338686,45.12191157347204,14,22,63.63636363636363,54.54545454545454,20.307081955988348,203070.81955988347,-22.790237009174817,2566.667474424775,2566.667474424775,26666674.744247746,3.636842214946209,6.278894806541517,-3.01721616388642,0.6355277413024643,True,51,11,37,1.722541401202594,3.7862848814234487,-10.53831837801562,63.14491525423729,8,9,88.88888888888889,66.66666666666666,10.764757632905242,107647.57632905243,-14.85875835282966,133.57357048142066,133.57357048142066,2335735.704814207,1.722541401202594,2.984472782490899,-2.866299985300333,0.7224226556418651,False,True,3,3
